seller_id,spike_type,start_day,n_orders,duration_days,ramp_rate_vs_baseline,pct_new_buyers,n_distinct_states,geo_entropy,mean_delivery_days,std_delivery_days,return_rate,refund_claim_speed_days,refund_claim_speed_std
2651,anomalous,96,50,1,25.11,0.915,1,0.364,0.559,0.641,0.733,2.283,0.041
2029,organic,94,9,1,11.983,0.718,6,1.927,6.64,6.889,0.242,6.567,4.208
3929,organic,139,77,4,9.209,0.677,5,0.968,9.917,7.378,0.252,8.016,4.032
162,anomalous,156,19,3,6.063,0.581,7,2.026,6.934,5.034,0.127,7.169,2.482
2422,anomalous,12,95,2,20.394,0.729,3,0.539,3.232,0.98,0.92,3.752,0.36
400,anomalous,43,79,1,38.486,0.837,3,0.359,1.094,0.05,0.95,0.893,0.02
507,organic,91,9,1,6.889,0.516,5,1.622,5.423,5.544,0.224,9.242,1.303
1671,organic,149,17,3,4.539,0.832,12,3.272,8.607,6.95,0.095,7.846,4.896
3854,anomalous,152,23,2,10.207,0.522,7,1.911,7.869,4.268,0.057,12.045,3.855
2094,organic,49,58,2,10.614,0.823,4,0.468,6.287,5.579,0.243,9.925,2.832
2950,anomalous,104,17,1,5.557,0.687,3,0.75,5.789,5.031,0.069,8.327,2.244
2028,organic,60,13,1,13.181,0.662,6,1.333,4.731,7.425,0.107,2.956,2.97
3038,organic,38,22,5,4.717,0.422,8,2.457,6.403,2.445,0.119,9.781,3.082
1704,organic,88,14,1,5.892,0.501,4,0.898,5.922,6.456,0.232,4.079,2.976
291,organic,111,12,3,4.512,0.258,6,1.466,9.635,4.24,0.216,5.209,4.697
1308,organic,33,23,2,4.383,0.549,13,3.338,11.866,5.65,0.189,7.733,1.94
2861,organic,125,34,4,4.687,0.423,9,1.843,12.833,5.484,0.057,13.296,2.866
3910,organic,97,32,2,8.406,0.611,5,1.076,6.937,6.422,0.226,8.559,3.487
403,organic,120,24,2,8.489,0.724,9,2.073,7.121,2.211,0.124,7.895,2.386
718,anomalous,130,33,2,10.119,0.765,3,0.824,1.509,1.867,0.692,3.234,0.38
3308,organic,86,50,2,10.342,0.751,8,1.911,6.861,7.36,0.095,7.71,1.153
197,anomalous,96,71,3,11.813,0.616,4,0.354,4.515,0.288,0.455,1.012,0.551
426,organic,149,68,3,15.745,0.797,6,0.805,4.091,4.825,0.274,3.538,3.346
771,anomalous,75,42,3,9.242,0.798,5,0.655,2.933,2.34,0.677,4.74,0.523
1537,organic,9,24,3,5.456,0.542,8,1.618,6.621,4.977,0.212,5.561,3.275
2623,organic,103,27,1,8.919,0.893,4,0.405,6.481,0.369,0.583,1.483,1.009
3670,organic,30,52,6,7.473,0.461,6,1.194,12.651,7.472,0.122,5.873,3.081
1715,organic,141,35,3,8.577,0.874,6,0.935,8.003,5.237,0.126,6.185,3.141
1361,anomalous,8,69,2,26.648,0.768,2,0.529,1.34,0.18,0.746,0.668,0.952
1931,organic,106,10,2,4.499,0.48,14,3.384,9.078,7.542,0.146,8.524,3.442
2811,organic,80,25,1,14.568,0.785,6,1.503,6.668,3.689,0.356,6.118,2.635
79,organic,107,42,3,4.659,0.841,12,2.172,11.581,7.501,0.016,5.858,3.325
1028,organic,9,19,2,4.911,0.83,11,2.859,8.226,4.798,0.161,9.421,1.19
3560,anomalous,24,74,2,28.521,0.99,2,0.288,2.142,1.043,0.962,1.284,0.428
2529,organic,13,19,3,4.695,0.53,10,2.416,12.099,4.757,0.0,14.42,3.863
2534,organic,75,25,3,5.4,0.563,7,1.355,8.851,5.884,0.203,12.186,2.712
1123,organic,144,17,1,11.173,0.756,4,0.999,6.665,7.8,0.277,7.572,3.971
965,anomalous,161,123,2,16.612,0.847,4,0.472,3.071,0.605,0.889,3.896,0.504
87,organic,60,10,2,9.373,0.659,7,1.824,10.3,8.141,0.05,11.131,2.419
755,anomalous,82,36,1,13.125,0.915,3,0.379,2.106,1.346,0.9,0.988,0.468
3852,anomalous,122,120,3,14.183,0.58,5,0.3,6.741,1.347,0.453,3.293,0.02
1868,organic,151,12,1,7.472,0.709,6,1.562,7.457,6.067,0.312,4.116,2.271
3210,organic,99,60,2,11.235,0.697,4,0.525,2.461,7.352,0.0,10.061,4.358
2114,organic,126,11,2,3.671,0.472,8,2.053,10.195,5.58,0.087,9.593,4.241
2771,organic,27,40,2,7.236,0.519,3,0.769,10.838,2.502,0.08,6.982,4.094
3010,anomalous,129,73,2,15.153,0.902,5,0.63,4.335,0.399,0.799,0.05,0.095
2714,anomalous,20,23,1,11.809,1.0,3,0.622,0.396,0.4,0.615,0.05,0.413
1995,organic,127,33,1,14.624,0.764,6,1.691,5.395,3.869,0.367,3.63,3.757
2346,anomalous,133,102,1,30.844,0.926,1,0.159,0.774,0.54,0.95,0.05,0.02
3677,organic,10,28,3,7.304,0.755,12,2.381,6.922,3.393,0.059,12.197,4.581
440,organic,112,36,3,6.127,0.693,18,3.339,15.729,6.789,0.062,4.871,2.692
1975,organic,98,14,2,3.468,0.446,9,2.627,13.732,5.855,0.136,13.864,3.721
146,organic,109,41,2,12.163,0.708,10,1.903,5.644,5.285,0.091,4.168,1.92
2647,anomalous,168,25,4,6.478,0.614,7,1.318,3.924,3.163,0.161,6.406,2.775
3266,organic,84,48,3,8.855,0.696,14,2.145,6.333,7.111,0.288,10.266,3.533
3588,organic,168,25,3,9.658,0.699,2,0.819,5.368,4.043,0.309,6.17,1.639
316,anomalous,76,76,3,16.858,0.749,2,0.278,4.78,1.643,0.685,0.597,0.463
3860,anomalous,53,42,1,19.448,1.0,3,0.667,1.766,0.372,0.767,0.05,0.742
182,anomalous,117,36,3,4.758,0.693,6,1.287,9.639,2.737,0.113,6.224,4.586
1215,anomalous,159,63,4,11.576,0.813,4,0.655,4.143,2.211,0.357,4.951,2.333
1703,organic,28,72,3,9.645,0.669,2,0.676,4.159,7.998,0.071,6.358,2.684
3249,organic,110,36,5,4.183,0.324,8,1.696,11.531,2.529,0.093,6.519,3.401
606,organic,73,91,3,16.146,0.65,14,2.362,10.925,4.54,0.165,3.415,3.626
2870,organic,47,20,3,3.997,0.897,14,2.868,10.12,5.753,0.002,10.383,3.116
3886,anomalous,134,128,2,35.662,0.818,5,0.536,1.825,0.568,0.788,1.099,0.556
1336,organic,96,52,4,4.795,0.571,8,1.657,8.087,5.918,0.063,8.822,0.915
635,anomalous,107,88,3,15.238,0.654,10,1.705,8.803,4.678,0.164,11.472,3.305
2916,organic,43,37,3,10.003,0.534,10,2.202,4.358,3.891,0.248,5.891,1.197
661,anomalous,21,67,2,24.573,0.953,3,0.47,0.071,0.222,0.7,0.299,0.816
1796,organic,48,40,1,16.642,0.866,6,1.379,4.884,5.392,0.363,2.338,4.945
1206,organic,100,34,2,9.49,0.827,8,1.848,9.72,3.592,0.162,8.07,2.503
2422,organic,97,44,4,5.885,0.191,9,2.394,9.835,7.918,0.101,9.35,1.313
2594,anomalous,49,71,1,34.462,0.92,1,0.146,2.226,0.822,0.814,0.727,0.461
2549,organic,77,38,3,5.532,0.756,13,2.656,8.418,3.966,0.179,7.183,3.531
1155,anomalous,20,121,3,13.642,0.917,6,0.402,6.216,2.038,0.311,1.861,0.62
3342,organic,76,42,4,5.59,0.474,10,1.797,6.043,3.527,0.246,5.302,3.235
632,anomalous,169,31,1,11.803,0.749,7,1.267,4.949,3.02,0.446,4.312,0.952
1892,organic,87,87,2,19.481,0.911,2,0.495,6.653,7.001,0.289,6.341,2.039
131,anomalous,157,136,2,24.118,0.809,2,0.418,2.548,0.264,0.858,2.167,0.313
2856,organic,26,32,4,2.744,0.479,9,2.242,8.785,7.743,0.076,10.403,3.489
2576,organic,5,66,2,16.956,0.826,10,1.289,4.46,7.793,0.422,2.798,3.241
1681,anomalous,100,25,1,12.742,0.667,6,1.366,6.342,2.931,0.401,4.439,0.534
853,organic,91,20,1,11.169,0.587,9,2.065,9.017,8.371,0.147,5.328,3.691
557,organic,19,101,3,12.785,0.587,4,0.658,7.493,6.899,0.198,2.847,4.002
2686,organic,67,35,3,7.224,0.768,13,2.738,13.037,7.53,0.0,9.724,3.513
1408,anomalous,137,55,2,15.644,0.792,5,1.074,6.927,4.908,0.383,6.367,1.986
580,organic,110,9,1,7.1,0.83,5,1.348,6.844,3.602,0.108,4.712,4.413
2187,organic,68,50,6,4.205,0.411,12,2.124,10.756,7.721,0.059,5.459,3.674
211,anomalous,149,38,2,22.098,0.798,3,0.187,4.047,1.137,0.637,1.382,0.15
3468,anomalous,77,92,2,21.466,0.901,1,0.149,2.178,1.146,0.954,1.135,0.02
3211,organic,114,11,2,4.055,0.746,11,3.177,18.806,8.313,0.011,12.06,4.039
919,anomalous,162,39,2,13.904,0.911,3,0.694,0.941,1.183,0.805,1.552,0.114
1794,organic,125,58,3,13.727,0.569,7,1.147,2.329,3.045,0.077,12.181,3.186
351,anomalous,149,37,1,19.733,0.995,2,0.588,0.953,0.837,0.999,2.014,0.466
2992,anomalous,149,100,3,13.579,0.733,6,0.699,3.03,1.979,0.487,2.212,0.8
3118,organic,157,9,1,10.932,0.736,4,1.106,8.685,7.796,0.088,9.112,3.291
2255,organic,50,64,3,15.072,0.826,5,0.922,1.172,7.307,0.281,3.96,1.158
1586,organic,74,28,3,5.505,0.404,5,1.159,13.346,8.164,0.051,7.05,4.46
488,anomalous,126,50,4,8.476,0.655,9,1.585,6.662,1.1,0.213,5.137,1.549
406,organic,75,34,4,6.319,0.387,10,1.996,16.29,7.56,0.0,14.928,2.185
7,organic,92,33,4,8.168,0.659,9,2.081,9.096,6.657,0.264,11.226,4.214
3440,anomalous,31,12,1,7.008,0.894,6,0.701,6.743,1.338,0.47,1.301,1.005
3470,organic,147,39,3,8.018,0.725,6,1.081,5.493,2.378,0.186,6.801,3.654
1372,organic,99,49,2,14.48,0.693,14,2.375,9.646,3.731,0.307,8.126,4.289
3112,organic,155,93,4,9.401,0.443,17,2.475,11.119,5.172,0.21,8.351,3.141
1958,organic,140,12,2,5.985,0.503,9,2.234,9.901,4.028,0.139,7.355,5.053
1745,organic,12,45,4,4.312,0.569,15,2.564,14.39,3.862,0.126,6.389,3.437
731,organic,83,23,2,9.755,0.65,6,1.517,8.022,2.717,0.092,7.67,1.99
2367,anomalous,6,100,2,19.003,0.871,1,0.494,2.964,0.553,0.993,1.104,0.02
797,anomalous,30,34,1,14.855,0.888,1,0.206,1.723,1.206,0.797,2.581,0.238
3080,organic,92,70,5,9.703,0.562,7,1.121,8.445,5.399,0.173,7.422,1.527
382,organic,83,56,3,7.457,0.879,3,0.772,4.782,5.655,0.259,6.829,2.638
3166,organic,34,28,3,9.723,0.779,5,1.142,6.21,3.707,0.009,12.927,2.398
2204,anomalous,99,15,1,11.099,0.979,5,1.212,4.269,2.585,0.423,1.35,0.134
1025,organic,38,25,1,9.125,0.577,7,1.325,11.181,3.82,0.208,9.889,0.995
924,organic,60,116,3,14.389,0.664,6,1.062,4.847,4.1,0.372,4.13,1.249
624,organic,79,26,1,17.37,0.742,5,1.585,7.183,7.958,0.159,5.316,1.272
3465,anomalous,127,47,2,9.847,0.56,11,2.65,5.373,3.461,0.118,9.075,1.168
833,organic,28,78,5,9.692,0.663,13,2.254,8.669,2.778,0.025,14.961,2.237
517,anomalous,49,53,1,17.781,0.776,3,0.718,3.524,0.746,0.826,3.663,0.111
2153,organic,138,47,2,10.711,0.717,4,0.765,5.216,6.334,0.327,3.06,4.766
2996,organic,22,79,2,15.566,0.918,7,1.129,4.735,5.423,0.395,4.474,3.714
2960,organic,101,32,5,2.216,0.367,6,1.293,8.717,7.425,0.131,11.064,3.198
3834,organic,98,11,1,8.576,0.704,7,2.013,8.196,6.172,0.196,5.641,4.891
1724,organic,4,43,6,4.21,0.527,6,1.05,11.143,3.853,0.063,11.476,1.85
1075,organic,78,29,2,10.021,0.572,7,1.352,3.75,5.245,0.028,9.86,1.643
3605,organic,159,36,5,3.13,0.382,14,2.537,13.418,3.419,0.033,6.847,3.752
3119,anomalous,75,21,1,17.783,0.709,4,0.693,1.065,1.365,0.917,0.865,1.686
3713,organic,44,12,1,7.925,0.781,8,2.556,2.109,4.854,0.329,3.142,1.485
3607,organic,65,23,2,12.362,0.459,4,1.121,6.245,2.766,0.25,8.32,4.172
3650,organic,43,18,1,10.697,0.473,8,1.597,8.187,5.375,0.18,8.304,3.509
427,anomalous,31,81,3,7.352,0.716,5,0.923,6.277,0.573,0.66,4.961,0.903
3822,organic,50,130,3,14.044,0.703,6,1.376,4.455,2.73,0.371,5.97,3.859
3821,organic,57,13,1,12.775,0.547,1,0.756,8.56,3.809,0.11,5.07,2.479
437,organic,70,38,4,9.428,0.536,14,2.467,9.7,4.233,0.174,8.378,1.284
1887,anomalous,54,54,2,19.482,0.724,3,0.626,1.954,0.37,0.907,0.471,0.359
3425,anomalous,30,35,1,17.519,0.719,5,0.881,6.7,2.711,0.653,3.325,0.81
3949,anomalous,10,163,3,20.671,0.834,5,0.718,2.877,0.308,0.591,0.332,0.02
2657,organic,108,13,2,3.863,0.715,10,2.713,7.547,5.926,0.144,12.151,4.408
1229,anomalous,34,47,1,33.446,0.795,1,0.175,1.414,0.777,0.668,2.137,0.729
885,anomalous,109,97,3,13.296,0.672,8,1.239,5.186,2.931,0.472,2.517,2.462
2781,anomalous,111,51,2,17.302,0.81,5,0.536,5.848,0.182,0.758,0.288,0.411
556,organic,74,29,2,7.837,0.545,5,1.493,8.452,7.023,0.143,13.02,1.515
909,anomalous,138,77,2,22.115,0.802,2,0.34,5.303,2.783,0.783,3.817,0.975
3380,organic,13,23,1,9.007,0.915,6,1.374,4.265,4.974,0.121,5.092,2.732
245,anomalous,75,105,2,20.952,0.813,6,0.814,3.21,1.196,0.585,1.318,0.902
453,organic,132,9,2,7.062,0.686,5,1.705,7.092,7.062,0.11,8.328,3.205
1016,organic,156,29,2,11.711,0.742,12,2.626,7.381,3.872,0.222,9.065,3.138
385,organic,52,20,1,9.13,0.621,4,0.865,9.597,6.331,0.074,7.774,4.463
654,organic,123,13,1,13.356,0.761,5,1.422,5.493,5.88,0.135,3.27,1.426
3809,organic,81,50,2,8.287,0.809,12,2.575,7.907,4.768,0.113,5.656,4.0
1599,organic,67,37,2,7.591,0.709,16,2.613,4.635,7.034,0.252,4.351,4.193
978,organic,165,13,2,4.454,0.43,10,2.38,6.349,2.368,0.072,14.823,4.017
2383,organic,138,29,3,5.994,0.495,12,2.657,10.274,3.755,0.114,13.28,2.494
348,organic,72,21,2,4.954,0.599,11,3.142,5.628,3.32,0.26,8.839,2.667
2246,organic,141,26,3,5.504,0.423,8,1.944,15.924,4.157,0.018,12.447,4.906
2107,organic,82,37,4,8.85,0.522,7,1.522,10.737,3.59,0.198,13.925,1.564
1265,anomalous,39,69,3,10.003,0.847,7,1.183,2.125,0.673,0.8,0.89,0.264
1435,anomalous,96,32,2,12.614,0.852,3,0.57,0.05,0.828,0.821,0.201,0.783
3009,organic,35,40,5,7.931,0.645,13,2.329,12.952,5.703,0.071,6.824,2.257
3486,anomalous,96,38,4,8.809,0.737,2,0.532,3.241,1.469,0.39,3.946,2.223
456,organic,41,59,2,12.69,0.706,13,2.383,6.506,6.228,0.346,9.314,2.134
2426,anomalous,150,93,3,12.849,0.664,5,0.829,3.657,3.737,0.315,6.235,0.677
1317,organic,145,13,1,10.62,0.814,7,1.817,7.179,5.651,0.264,4.051,2.971
240,anomalous,19,38,2,7.211,0.635,5,0.589,6.57,2.508,0.45,2.52,1.175
1300,anomalous,67,38,2,8.159,0.694,9,1.677,7.219,4.216,0.564,6.367,1.785
2025,organic,5,72,4,8.31,0.71,12,2.271,14.035,2.935,0.077,6.196,1.413
143,anomalous,66,87,2,20.38,1.0,5,0.61,3.508,1.093,0.588,2.186,1.24
3707,anomalous,107,76,3,9.52,0.909,7,1.092,2.559,2.927,0.842,3.665,0.981
3331,organic,112,15,2,7.45,0.649,15,3.698,9.085,2.734,0.211,9.42,1.321
2263,anomalous,142,45,1,14.409,0.819,3,0.649,2.905,1.359,0.804,1.111,0.294
386,anomalous,26,54,2,16.769,0.707,5,1.015,6.773,3.084,0.543,3.93,0.194
2129,anomalous,84,31,1,13.835,0.936,3,0.599,1.572,0.426,0.781,1.251,0.678
150,organic,159,22,1,15.319,0.834,4,0.564,5.505,2.672,0.241,6.055,3.588
964,anomalous,160,40,3,7.57,0.565,9,1.491,4.756,4.396,0.606,5.787,3.108
690,organic,122,73,5,5.941,0.466,19,3.159,9.397,6.779,0.181,8.15,4.515
1188,organic,74,46,3,5.831,0.577,13,2.679,10.413,4.0,0.381,6.135,4.804
3567,organic,17,17,2,4.236,0.512,14,3.378,7.361,3.615,0.101,8.463,1.009
2449,organic,69,42,2,6.306,0.62,5,1.038,4.142,7.875,0.174,9.832,4.521
1773,organic,8,32,2,8.888,0.631,7,1.4,4.577,5.795,0.072,3.535,4.728
3371,organic,129,27,2,7.447,0.764,6,1.252,6.26,8.314,0.18,3.846,1.378
1148,organic,66,15,2,4.47,0.617,14,2.868,8.774,4.495,0.0,8.286,4.408
3299,anomalous,65,65,4,7.518,0.653,5,0.81,7.64,1.199,0.421,2.609,1.849
1736,anomalous,88,93,4,8.252,0.746,3,0.699,6.59,4.184,0.475,3.578,2.376
46,organic,58,72,5,8.882,0.655,14,2.021,12.679,7.464,0.078,10.617,1.623
2470,anomalous,119,46,3,12.909,0.836,2,0.501,4.279,1.822,0.675,2.573,1.03
1095,organic,150,27,3,7.432,0.522,19,3.423,12.106,6.987,0.125,14.578,4.527
1961,anomalous,112,71,4,8.872,0.519,4,0.819,5.599,1.214,0.3,4.262,0.759
3902,organic,111,8,1,7.474,0.68,5,1.646,4.101,5.076,0.187,6.987,4.113
2105,organic,31,35,3,5.654,0.779,5,1.181,5.944,4.478,0.238,7.618,2.869
514,anomalous,84,69,1,23.842,0.999,1,0.168,0.427,0.642,0.917,0.122,0.02
2885,organic,17,16,2,10.975,0.683,9,2.298,7.681,8.74,0.282,11.346,1.585
1628,organic,1,37,2,9.713,0.784,7,1.135,4.905,5.779,0.319,4.644,4.444
3218,anomalous,168,28,2,9.395,0.888,1,0.439,4.419,0.05,0.474,1.273,1.077
542,anomalous,86,42,1,18.3,0.798,3,0.647,2.892,0.327,0.896,0.717,0.249
970,anomalous,24,136,2,36.024,0.899,5,0.57,2.914,0.328,0.788,1.609,0.36
2063,anomalous,72,51,2,16.293,0.94,3,0.459,1.988,0.588,0.831,0.05,0.962
337,organic,19,124,3,18.0,0.653,6,0.944,5.386,0.611,0.768,4.994,1.647
66,organic,74,23,2,10.443,0.633,5,1.42,7.945,6.242,0.199,7.923,2.13
2289,organic,104,46,6,5.916,0.568,5,1.423,12.122,7.554,0.176,11.071,4.001
3199,organic,149,54,3,8.546,0.7,10,1.49,4.422,7.47,0.341,8.166,1.847
3471,organic,141,49,5,6.332,0.726,12,2.307,7.376,3.658,0.145,12.795,3.047
564,organic,95,19,1,7.527,0.755,5,1.052,7.321,4.147,0.11,6.28,1.061
2082,anomalous,31,30,4,6.599,0.693,6,0.818,7.0,4.426,0.229,3.592,2.304
318,anomalous,133,82,2,26.291,0.813,1,0.148,2.722,0.719,0.732,2.724,0.848
1219,anomalous,167,84,2,31.981,0.7,4,0.306,3.473,0.149,0.62,4.051,0.792
466,organic,90,24,1,7.349,0.69,4,1.246,5.544,5.416,0.185,3.985,3.56
3485,organic,73,28,1,12.178,0.719,5,1.024,7.764,5.586,0.231,2.084,2.759
2648,organic,26,18,1,11.851,0.67,11,2.733,5.389,2.992,0.228,7.711,3.616
3077,organic,96,70,4,8.382,0.389,11,2.188,13.418,5.92,0.105,10.516,2.632
2821,organic,64,73,3,15.646,0.72,5,0.897,6.032,5.863,0.215,3.387,1.449
1989,anomalous,86,29,2,12.74,0.741,1,0.577,4.224,2.936,0.569,0.852,0.353
2468,organic,27,37,3,9.084,0.686,6,1.034,7.631,6.265,0.216,6.108,4.644
413,organic,75,20,2,9.625,0.293,8,2.964,12.941,3.837,0.191,15.755,2.561
1812,organic,63,12,1,5.104,0.598,3,0.799,1.723,6.909,0.069,4.58,3.757
203,organic,41,57,3,5.99,0.365,13,2.124,15.206,3.1,0.095,11.586,4.337
3302,organic,140,35,2,9.817,0.634,7,2.015,4.468,5.123,0.113,6.996,3.146
738,organic,147,71,2,14.402,0.907,5,0.87,4.225,3.432,0.384,7.047,3.893
3898,anomalous,135,67,4,6.631,0.629,4,0.737,7.345,2.706,0.202,2.015,0.934
270,organic,165,60,3,8.665,0.793,1,0.456,4.476,4.308,0.134,5.784,1.674
3619,anomalous,44,45,2,12.732,1.0,4,0.539,2.651,2.991,0.679,3.553,0.333
1079,organic,82,31,4,4.997,0.846,11,2.325,9.876,6.018,0.099,7.061,1.802
3818,organic,63,32,3,5.519,0.633,11,2.415,7.195,5.317,0.205,5.807,4.502
2077,anomalous,115,73,2,10.994,0.531,6,1.034,7.328,2.158,0.551,1.867,1.56
2986,organic,67,29,5,7.463,0.721,14,3.451,7.31,3.738,0.169,9.264,2.818
2132,organic,77,18,1,10.938,0.886,5,1.129,5.584,5.711,0.311,2.698,3.67
124,anomalous,160,33,4,8.03,0.46,6,1.165,5.781,4.726,0.55,4.875,1.088
3456,organic,152,82,3,13.827,0.654,8,1.357,5.91,5.362,0.158,4.08,2.924
151,anomalous,78,39,2,13.22,0.87,8,1.433,5.789,1.399,0.516,1.909,0.105
1003,organic,120,21,1,7.334,0.697,5,0.912,5.441,7.003,0.312,8.807,3.758
2281,anomalous,94,61,2,14.573,0.85,3,0.729,3.288,1.117,0.218,2.781,2.412
1236,organic,111,100,5,9.502,0.674,10,2.132,12.33,2.813,0.184,7.455,2.392
916,organic,138,14,2,4.751,0.751,10,2.673,6.951,4.806,0.296,4.988,3.388
770,organic,5,43,2,11.56,0.439,11,1.829,3.498,7.467,0.124,8.471,2.3
1521,organic,107,6,1,5.084,0.854,3,0.824,11.579,7.1,0.065,6.052,4.871
2148,anomalous,143,79,3,9.979,0.81,4,0.867,3.658,0.424,0.551,3.366,0.168
3836,organic,88,37,3,9.789,0.794,14,2.897,9.065,2.934,0.139,6.312,4.329
3253,anomalous,122,22,2,4.828,0.731,7,1.443,6.753,4.08,0.346,3.426,0.889
2566,organic,140,43,2,12.131,0.579,4,0.924,11.6,7.928,0.237,5.594,1.7
3144,organic,120,33,2,5.949,0.306,14,3.076,4.447,7.659,0.049,9.728,3.519
3131,organic,50,30,4,5.57,0.791,3,0.832,8.443,7.26,0.01,6.057,3.865
667,organic,55,16,2,8.688,0.568,8,2.013,5.999,6.665,0.167,12.953,1.61
579,anomalous,60,55,3,15.272,0.76,6,0.953,6.075,1.935,0.36,3.036,0.75
